YEAR,CENSUS BLOCK,Primary Type,ID
2008,004XX S DEARBORN,THEFT,8
2008,004XX S DESPLAINES,CRIMINAL DAMAGE,1
2008,004XX S DESPLAINES,THEFT,7
2008,004XX S FEDERAL,CRIMINAL DAMAGE,1
2008,004XX S FINANCIAL,ASSAULT,1
2008,004XX S FINANCIAL,CRIMINAL TRESPASS,1
2008,004XX S FINANCIAL,THEFT,1
2008,004XX S FRANKLIN,MOTOR VEHICLE THEFT,3
2008,004XX S FRANKLIN,THEFT,11
2008,004XX S GREEN,CRIMINAL DAMAGE,1
2008,004XX S GREEN,THEFT,3
2008,004XX S HALSTED,ASSAULT,1
2008,004XX S HALSTED,BATTERY,2
2008,004XX S HALSTED,DECEPTIVE PRACTICE,1
2008,004XX S HALSTED,NARCOTICS,1
2008,004XX S HALSTED,ROBBERY,2
2008,004XX S JEFFERSON,CRIMINAL DAMAGE,3
2008,004XX S JEFFERSON,MOTOR VEHICLE THEFT,3
2008,004XX S JEFFERSON,ROBBERY,2
2008,004XX S JEFFERSON,THEFT,9
2008,004XX S LA SALLE,ASSAULT,1
2008,004XX S LA SALLE,BATTERY,2
2008,004XX S LA SALLE,CRIMINAL TRESPASS,3
2008,004XX S LA SALLE,DECEPTIVE PRACTICE,2
2008,004XX S LA SALLE,NARCOTICS,1
2008,004XX S LA SALLE,OTHER OFFENSE,1
2008,004XX S LA SALLE,PUBLIC PEACE VIOLATION,1
2008,004XX S LA SALLE,ROBBERY,2
2008,004XX S LA SALLE,THEFT,12
2008,004XX S LEAVITT,BATTERY,1
2008,004XX S LEAVITT,THEFT,1
2008,004XX S LOOMIS,BATTERY,1
2008,004XX S LOOMIS,ROBBERY,2
2008,004XX S LOOMIS,THEFT,1
2008,004XX S MICHIGAN,ASSAULT,1
2008,004XX S MICHIGAN,BATTERY,2
2008,004XX S MICHIGAN,BURGLARY,3
2008,004XX S MICHIGAN,CRIMINAL DAMAGE,1
2008,004XX S MICHIGAN,CRIMINAL TRESPASS,1
2008,004XX S MICHIGAN,DECEPTIVE PRACTICE,1
2008,004XX S MICHIGAN,NARCOTICS,2
2008,004XX S MICHIGAN,OTHER OFFENSE,2
2008,004XX S MICHIGAN,ROBBERY,3
2008,004XX S MICHIGAN,SEX OFFENSE,2
2008,004XX S MICHIGAN,THEFT,22
2008,004XX S MICHIGAN,WEAPONS VIOLATION,1
2008,004XX S MORGAN,BATTERY,7
2008,004XX S MORGAN,CRIMINAL DAMAGE,5
2008,004XX S MORGAN,DECEPTIVE PRACTICE,2
2008,004XX S MORGAN,THEFT,9
2008,004XX S OAKLEY,BATTERY,1
2008,004XX S PAULINA,CRIMINAL DAMAGE,1
2008,004XX S PEORIA,CRIMINAL DAMAGE,3
2008,004XX S PEORIA,THEFT,3
2008,004XX S PLYMOUTH,ASSAULT,1
2008,004XX S PLYMOUTH,BATTERY,1
2008,004XX S PLYMOUTH,NARCOTICS,1
2008,004XX S PLYMOUTH,OFFENSE INVOLVING CHILDREN,1
2008,004XX S PLYMOUTH,THEFT,3
2008,004XX S RACINE,ASSAULT,2
2008,004XX S RACINE,BATTERY,5
2008,004XX S RACINE,DECEPTIVE PRACTICE,1
2008,004XX S RACINE,INTERFERENCE WITH PUBLIC OFFICER,1
2008,004XX S RACINE,NARCOTICS,2
2008,004XX S RACINE,ROBBERY,5
2008,004XX S RACINE,THEFT,8
2008,004XX S SANGAMON,DECEPTIVE PRACTICE,1
2008,004XX S SANGAMON,MOTOR VEHICLE THEFT,1
2008,004XX S SANGAMON,THEFT,1
2008,004XX S STATE,ASSAULT,9
2008,004XX S STATE,BATTERY,13
2008,004XX S STATE,CRIMINAL DAMAGE,12
2008,004XX S STATE,CRIMINAL TRESPASS,19
2008,004XX S STATE,DECEPTIVE PRACTICE,6
2008,004XX S STATE,MOTOR VEHICLE THEFT,1
2008,004XX S STATE,OFFENSE INVOLVING CHILDREN,1
2008,004XX S STATE,OTHER OFFENSE,5
2008,004XX S STATE,PUBLIC PEACE VIOLATION,1
2008,004XX S STATE,SEX OFFENSE,2
2008,004XX S STATE,THEFT,52
2008,004XX S WABASH,CRIMINAL DAMAGE,1
2008,004XX S WABASH,CRIMINAL TRESPASS,1
